genres,app_name,release_date,price,id,developer
Strategy,Civilization V - Cradle of Civilization Map Pack: Americas,2010.0,2.99,16862,"Firaxis Games,Aspyr (Mac, Linux)"
RPG,Dragon Age: Origins - Ultimate Edition,2010.0,29.99,47810,BioWare
Simulation,Train Simulator: Doncaster Works Route Add-On,2013.0,8.99,24095,Dovetail Games
Strategy,Civilization V - Cradle of Civilization Map Pack: Mesopotamia,2010.0,2.99,16863,"Firaxis Games,Aspyr (Mac, Linux)"
Action,Grand Theft Auto IV: Complete Edition,2010.0,29.99,901583,"Rockstar North,Rockstar Toronto"
Indie,AI War: Children of Neinzul,2010.0,1.99,40406,"Arcen Games, LLC"
Action,Tommy Tronic,2010.0,9.99,41660,Oasis Games
Sports,Blood Bowl® Legendary Edition,2010.0,9.99,58520,Cyanide Studios
Simulation,Farming Simulator 2011,2010.0,9.99,90200,Giants Software
Action,Bloody Good Time,2010.0,4.99,2450,Outerlight Ltd.
Adventure,Winter Voices,2010.0,4.99,72900,inner seas
RPG,ArcaniA,2010.0,19.99,39690,Spellbound Studios
Adventure,Delve Deeper,2010.0,4.99,63800,Lunar Giant
Action,Dead Rising® 2,2010.0,19.99,45740,Capcom Vancouver
Action,NyxQuest: Kindred Spirits,2010.0,2.99,57000,Over the Top Games
Adventure,Lost Horizon,2010.0,9.99,40350,Animation Arts
Indie,Rhythm Zone:  Deep Ocean Visualizer,2010.0,0.99,38922,Sonic Boom Games
Strategy,Supreme Commander 2: Infinite War Battle Pack,2010.0,4.99,40135,Gas Powered Games
Action,Mafia II DLC: Renegade Pack,2010.0,2.99,67340,2K Czech
Action,Front Mission Evolved,2010.0,9.99,43000,Double Helix Games
Action,Mafia II DLC: Greaser Pack,2010.0,2.99,67330,2K Czech
Action,Mafia II DLC: Vegas Pack,2010.0,2.99,67350,2K Czech
Action,Mafia II DLC: War Hero Pack,2010.0,2.99,67360,2K Czech
Action,Lara Croft and the Guardian of Light,2010.0,9.99,35130,Crystal Dynamics
Action,Borderlands: Claptrap's Robot Revolution,2010.0,9.99,65920,Gearbox Software
Adventure,Haunted House™,2010.0,5.99,9960,ImagineEngline
Education,Air Forte,2010.0,9.99,55020,Blendo Games
Simulation,Trainz Settle and Carlisle,2010.0,19.99,24650,N3V Games
Adventure,Aura: Fate of the Ages,2004.0,4.99,65500,Streko Graphics
Indie,Axel & Pixel,2010.0,4.99,8970,Silver Wish Games
Action,Killing Floor: PostMortem Character Pack,2010.0,7.99,35417,Tripwire Interactive
Action,ProtoGalaxy,2010.0,0,60600,Source Studio Ltd.
Action,Lugaru HD,2005.0,9.99,25010,Wolfire Games
Action,Diamond Dan,2010.0,0.99,70500,GrendelGames
Indie,Rhythm Zone Mesh Visualizer DLC,2010.0,0.99,38920,Sonic Boom Games
Casual,Columns™,2010.0,2.99,34285,SEGA
Indie,Rhythm Zone Revolution Visualizer DLC,2010.0,0.99,38921,Sonic Boom Games
Platformer,Ristar™,2010.0,2.99,34312,SEGA
Platformer,Alex Kidd™ in the Enchanted Castle,2010.0,2.99,34283,SEGA
Action,Sonic Spinball™,2010.0,4.99,34313,SEGA
Platformer,Kid Chameleon™,2010.0,2.99,34311,SEGA
RPG,Fatal Labyrinth™,2010.0,2.99,34289,SEGA
Action,Eternal Champions™,2010.0,2.99,34288,SEGA
Adventure,Ecco™ Jr.,2010.0,2.99,34287,SEGA
Casual,Dr. Robotnik’s Mean Bean Machine™,2010.0,4.99,34286,SEGA
Strategy,Commander: Conquest of the Americas,2010.0,9.99,49300,Nitro Games
Adventure,Alter Ego,2010.0,9.99,63110,bitComposer Games
Adventure,URU: Complete Chronicles,2004.0,9.99,63650,Cyan Worlds
Strategy,Power of Defense,2010.0,9.99,60700,4sdk
Adventure,realMYST,1993.0,5.99,63600,Cyan Worlds
RPG,Numen: Contest of Heroes,2010.0,7.99,60800,"CINEMAX, s.r.o."
Strategy,Sword of the Stars: Complete Collection,2008.0,9.99,42890,Kerberos Productions Inc.
Adventure,Riven: The Sequel to MYST,1997.0,5.99,63610,Cyan Worlds
Strategy,Hearts of Iron III: Semper Fi,2010.0,4.99,42900,Paradox Development Studio
Indie,eversion,2010.0,4.99,33680,Zaratustra Productions
Action,Prince of Persia: The Forgotten Sands™,2010.0,9.99,33320,Ubisoft Montreal
Adventure,Jolly Rover,2010.0,9.99,58200,Brawsome
Strategy,Defense Grid: Resurgence Map Pack 2,2010.0,0.99,18509,Hidden Path Entertainment
Action,DogFighter,2010.0,2.99,42500,Dark Water Studios Ltd
Strategy,Spectromancer - League of Heroes,2010.0,9.99,22510,"Apus Software,Three Donkeys LLC"
Strategy,Napoleon: Total War™ - The Peninsular Campaign,2010.0,9.99,34179,"The Creative Assembly,Feral Interactive (Mac)"
Strategy,Defense Grid: Resurgence Map Pack 3,2010.0,0.99,18520,Hidden Path Entertainment
Action,Just Cause 2: Bull's Eye Assault Rifle,2010.0,0.99,35080,Avalanche Studios
Action,Just Cause 2: Rico's Signature Gun DLC,2010.0,0.99,35083,Avalanche Studios
Action,Just Cause 2: Agency Hovercraft,2010.0,0.99,35090,Avalanche Studios
Action,Just Cause 2: Chevalier Classic,2010.0,0.99,35089,Avalanche Studios
Action,Sniper: Ghost Warrior,2010.0,7.99,34830,City Interactive
Action,Just Cause 2: Monster Truck DLC,2010.0,0.99,35091,Avalanche Studios
Simulation,The Guild II,2006.0,9.99,39650,4 Head Studios
Strategy,Defense Grid: Resurgence Map Pack 4,2010.0,0.99,18521,Hidden Path Entertainment
Simulation,The Guild II - Pirates of the European Seas,2007.0,9.99,39660,4 Head Studios
Casual,Puzzle Dimension,2010.0,2.99,57200,Doctor Entertainment AB
Action,Escape From Paradise,2007.0,9.99,47110,Gogii
Adventure,Book of Legends,2008.0,9.99,47130,Gogii
Action,Escape From Paradise 2,2009.0,9.99,47120,Gogiii
Action,Aliens vs Predator™ Bughunt Map Pack,,7.49,10697,Rebellion
Strategy,King Arthur: The Saxons,2010.0,3.99,24447,NeoCoreGames
Simulation,Rig n Roll,2010.0,4.99,46370,SoftLab-NSK
Simulation,Theatre of War 2: Africa 1943,2009.0,4.99,46340,1C Company
Strategy,Theatre of War,2007.0,3.99,46290,1C Company
Simulation,Theatre of War 2: Kursk 1943,2010.0,4.99,46360,1C Company
Strategy,Reign: Conflict of Nations,2010.0,3.99,46380,Lesta Studio
Simulation,Theatre of War 2: Centauro,2009.0,1.99,46342,1C Company
Indie,Eschalon: Book II,2010.0,5.99,25620,Basilisk Games
Adventure,4 Elements,2008.0,3.99,47000,Playrix Entertainment
Action,Day of Defeat: Source,2010.0,9.99,300,Valve
Action,Blacklight: Tango Down,2010.0,0.99,27330,Zombie Studios
Strategy,Future Wars,2010.0,4.99,46440,Headup Games / Radon Labs
Action,Chaser,2003.0,4.99,39670,Cauldron
Casual,Voodoo Dice,2010.0,4.99,48150,Exkee
Action,LEGO Harry Potter: Years 1-4,2010.0,19.99,21130,TT Games
Action,Arma 2: Operation Arrowhead,2010.0,19.99,33930,Bohemia Interactive
Action,Singularity™,2010.0,29.99,42670,Raven Software
Simulation,Train Simulator: Fowler 4F Loco Add-On,2010.0,8.99,24070,Dovetail Games
Strategy,Gratuitous Space Battles: The Swarm,2010.0,5.99,41804,Positech Games
Action,F.E.A.R.,2005.0,54.99,21090,"Monolith Productions, Inc.,Timegate"
Strategy,Tropico 3: Absolute Power,2010.0,9.99,57600,Haemimont Games
Strategy,Majesty 2: Kingmaker,2010.0,4.99,42881,1C:InoCo
Action,Killing Floor: Nightfall Character Pack,2010.0,7.99,1257,Tripwire Interactive
Action,Just Cause 2 - Black Market Boom Pack DLC,2010.0,1.99,35102,Avalanche Studios
Strategy,STAR WARS™ Empire at War - Gold Pack,2006.0,19.99,32470,Petroglyph
Action,Tom Clancy's Splinter Cell Conviction Insurgency Pack,2010.0,9.99,33372,Ubisoft Montreal
Action,Beat Hazard – iTunes & m4a file support,2010.0,0.99,49603,Cold Beam Games
Casual,Romance of Rome,2009.0,9.99,38190,Awem Studio
Casual,Cradle of Rome,2007.0,9.99,38170,Awem Studio
Casual,The Search for Amelia Earhart,2009.0,6.99,33760,Bamtang
Strategy,Napoleon: Total War™,2010.0,19.99,34030,"The Creative Assembly,Feral Interactive (Mac)"
Indie,Gridrunner Revolution,2010.0,9.99,27810,Llamasoft LTD
Action,Borderlands: The Secret Armory of General Knoxx,2010.0,9.99,50110,Gearbox Software
Strategy,Dawn of Discovery™: Venice,1999.0,9.99,33340,"Blue Byte,Related Designs"
Strategy,Arsenal of Democracy: A Hearts of Iron Game,2010.0,9.99,42850,BL-Logic
Strategy,Napoleon: Total War™ Imperial Edition,2010.0,19.99,901162,The Creative Assembly
Action,Battlefield: Bad Company™ 2,2010.0,19.99,24960,DICE
Strategy,Supreme Commander 2,2010.0,12.99,40100,Gas Powered Games
RPG,Star Wolves 3: Civil War,2010.0,4.99,46260,Elite Games Team
RPG,Star Wolves,2010.0,3.99,46270,X-Bow Software
Racing,Sonic & SEGA All-Stars Racing,2010.0,9.99,34190,Sumo Digital
Simulation,Silent Hunter 5®: Battle of the Atlantic,,9.99,48110,Ubisoft Romania
Action,Assassin's Creed 2 Deluxe Edition,2010.0,19.99,33230,Ubisoft Montreal
Action,Just Cause 2,2010.0,14.99,8190,Avalanche Studios
RPG,Star Wolves 2,2010.0,3.99,46280,X-Bow Software
Strategy,Napoleon: Total War Demo,2010.0,0,34050,The Creative Assembly
Strategy,"Warhammer® 40,000: Dawn of War® II Chaos Rising",2010.0,19.99,20570,"Relic Entertainment,Feral Interactive (Mac/Linux)"
Action,Shatter,2010.0,9.99,20820,Sidhe
Strategy,Gratuitous Space Battles: The Order,2010.0,5.99,41803,Positech Games
RPG,Dragon Age™: Origins Awakening,2010.0,9.99,47730,BioWare
Strategy,Command & Conquer 4: Tiberian Twilight,2010.0,19.99,47700,EA Los Angeles
Casual,My Tribe,2008.0,9.99,51010,Big Fish Games
Adventure,Dark Fall: Lost Souls,2010.0,12.99,46750,Darkling Room
Casual,Mystery Case Files: Huntsville™,2005.0,9.99,50960,Big Fish Games
Simulation,World Basketball Manager 2010,2010.0,2.99,46740,Icehole Games
Casual,Azada,2008.0,9.99,7340,Big Fish Games
Casual,Unwell Mel,2009.0,6.99,51020,Big Fish Games
Casual,Professor Fizzwizzle and the Molten Mystery,2007.0,6.99,50910,Big Fish Games
Casual,Atlantis Sky Patrol,2006.0,9.99,51030,Big Fish Games
RPG,Hazen: The Dark Whispers,2010.0,9.99,46730,Dagger Games
Strategy,Ironclads: American Civil War,2009.0,9.99,46700,Totem Games
Action,Booster Trooper,2010.0,4.99,27920,DnS Development
Strategy,Ironclads: High Seas,2009.0,9.99,46710,Totem Games
Action,Tom Clancy's Splinter Cell Conviction™ Deluxe Edition,2010.0,19.99,33229,Ubisoft Montreal
Action,Just Cause 2: Black Market Aerial Pack DLC,2010.0,1.99,35101,Avalanche Studios
Adventure,Flotilla,2010.0,9.99,55000,Blendo Games
Action,Call of Duty®: Modern Warfare® 2 Stimulus Package,2010.0,14.99,10195,"Infinity Ward,Aspyr (Mac)"
Indie,Sol Survivor,2010.0,9.99,45000,Cadenza Interactive
Adventure,Sherlock Holmes versus Jack the Ripper,2009.0,9.99,11190,Frogwares
Action,Borderlands: Mad Moxxi's Underdome Riot,2010.0,9.99,40940,Gearbox Software
Action,Zero Gear,2010.0,4.99,18820,Brian Cronin
Indie,AI War: The Zenith Remnant,2010.0,4.99,40403,"Arcen Games, LLC"
Action,Greed: Black Border,2010.0,4.99,46400,"Headup Games,Clockstone"
Adventure,Nancy Drew®: Warnings at Waverly Academy,2010.0,6.99,43600,HeR Interactive
Action,Aliens versus Predator Classic 2000,2000.0,4.99,3730,Rebellion
Indie,Madballs Anarchy Unlock Pack,2010.0,2.99,25758,Playbrains
Action,Dark Void™,2010.0,9.99,45710,Airtight Games
Strategy,King Arthur: Knights and Vassals DLC,2010.0,1.99,24440,NeoCoreGames
Strategy,King Arthur: Legendary Artifacts DLC,2010.0,1.99,24441,NeoCoreGames
Action,A.I.M. Racing,2010.0,2.99,46200,SkyRiver Studios
Adventure,Bob Came in Pieces,2010.0,6.99,46000,Ludosity
RPG,Mass Effect 2,2010.0,19.99,24980,BioWare
Simulation,Hotel Giant 2,2010.0,7.99,38230,"Enlight Software Limited, PerspectX"
Strategy,Grand Ages: Rome - Reign of Augustus,,6.99,23455,Haemimont Games
RPG,Mass Effect 2 Digital Deluxe Edition,2010.0,29.99,901242,BioWare
Casual,Toki Tori,2010.0,4.99,38700,Two Tribes
Casual,Secret of the Magic Crystals,2010.0,4.99,45100,Artery Games
Action,Aliens vs. Predator™,2010.0,14.99,10680,Rebellion
Strategy,Empire: Total War™ - Elite Units of the East,2010.0,2.99,10608,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)"
Casual,SEASON OF MYSTERY: The Cherry Blossom Murders,2010.0,4.99,39110,SQUARE ENIX
Action,BioShock® 2,2010.0,19.99,8850,"2K Marin,2K China,Digital Extremes,2K Australia,Feral Interactive (Mac)"
Action,Lost Planet: Extreme Condition Colonies Edition,2010.0,19.99,45720,"CAPCOM CO., LTD."
Casual,Mishap: An Accidental Haunting,2010.0,4.99,47500,Virtual Prophecy Entertainment
Action,S.T.A.L.K.E.R.: Call of Pripyat,2010.0,19.99,41700,GSC Game World
Casual,The Otherside: Realm of Eons,2010.0,4.99,47520,Vogat Interactive
Indie,Galcon Fusion,2010.0,9.99,44200,"Hassey Enterprises, Inc."
Action,Left 4 Dead 2,2009.0,19.99,550,Valve
Strategy,Elven Legacy: Siege,2009.0,1.99,42940,1C:InoCo
RPG,Gyromancer,2009.0,5.99,23380,"Square Enix,PopCap Games, Inc."
RPG,King Arthur - The Role-playing Wargame,2009.0,9.99,24400,NeocoreGames
Action,Zombie Shooter 2,2009.0,9.99,33180,Sigma Team Inc.
Action,Ninja Blade,2009.0,9.99,37010,FromSoftware
Action,Crash Time 3,2009.0,5.99,33620,Synetic
Action,Rogue Warrior,2009.0,4.99,22310,Rebellion
RPG,King's Bounty: Armored Princess,2009.0,9.99,3170,Katauri Interactive
Adventure,Broken Sword 3 - the Sleeping Dragon,2003.0,5.99,33610,Revolution Software Ltd
Adventure,Broken Sword 2 - the Smoking Mirror: Remastered,1997.0,5.99,33600,Revolution Software Ltd
Action,Gothic® 3,2006.0,9.99,39500,Piranha Bytes
Strategy,Elven Legacy: Magic,2009.0,1.99,42930,1C:InoCo
Action,Altitude,2009.0,Free,41300,Nimbly Games
Strategy,9th Company: Roots Of Terror,2009.0,9.99,12480,"Noviy Disk,Lesta Studios Inc"
Strategy,Empire: Total War™ - Elite Units of America,2009.0,2.99,10607,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)"
Strategy,Hearts of Iron III: Soviet Music Pack DLC,2009.0,0.99,25899,Paradox Interactive
Strategy,Hearts of Iron III: Japanese Infantry Pack DLC,2009.0,0.99,25897,Paradox Interactive
Strategy,Hearts of Iron III: Soviet Pack DLC,2009.0,0.99,25898,Paradox Interactive
Strategy,Hearts of Iron III: German Infantry Pack DLC,2009.0,0.99,25896,Paradox Interactive
Strategy,East India Company: Battle of Trafalgar,2009.0,4.99,42820,Nitro Games
Action,Borderlands: The Zombie Island of Dr. Ned,2009.0,9.99,8990,Gearbox Software
Adventure,Tales of Monkey Island Complete Pack: Chapter 5 - Rise of the Pirate God,2009.0,19.99,31210,Telltale Games
Casual,ItzaZoo,2009.0,9.99,40210,Sabi Games
Adventure,Samorost 2,2009.0,4.99,40720,Amanita Design
Indie,Madballs Campaign Deserters Pack,2009.0,1.99,25759,Playbrains
Action,Doom Rails,2009.0,2.99,41400,"Dream Forge Entertainment, LLC"
Action,Earthworm Jim,1995.0,19.99,901147,Shiny Entertainment
Action,Earthworm Jim 2,1996.0,19.99,38490,Shiny Entertainment
Action,Earthworm Jim 3D,1999.0,19.99,41600,VIS Interactive
Adventure,Nancy Drew®: The Haunted Carousel,2003.0,6.99,31820,HeR Interactive
Adventure,Nancy Drew®: Last Train to Blue Moon Canyon,2005.0,6.99,31810,HeR Interactive
Adventure,Nancy Drew®: Danger by Design,2006.0,6.99,31800,HeR Interactive
Action,Sacraboar,2009.0,2.99,40500,Makivision Games
Adventure,Nancy Drew®: Secret of the Old Clock,2005.0,6.99,31880,HeR Interactive
Adventure,Fatale,2009.0,6.99,27050,Tale of Tales
Adventure,Nancy Drew®: Curse of Blackmoor Manor,2004.0,6.99,31830,HeR Interactive
Adventure,Nancy Drew®: Danger on Deception Island,2003.0,6.99,31840,HeR Interactive
Action,Project Freedom,2009.0,2.99,34810,City Interactive
Simulation,Combat Wings: Battle of Britain,2009.0,4.99,34820,City Interactive
Casual,ItzaBitza,,9.99,40200,Sabi Games
Sports,Zombie Bowl-o-Rama,2009.0,9.99,32160,MumboJumbo
Casual,Crazy Machines 2: Liquid Force Add-on,2009.0,2.99,18407,Fakt Software
Indie,Cricket Revolution,2009.0,2.99,25500,Mindstorm Studios
Casual,Everyday Genius: SquareLogic,2009.0,4.99,32150,TrueThought
Indie,AI War: Fleet Command,2009.0,9.99,40400,"Arcen Games, LLC"
Strategy,Elven Legacy: Ranger,2009.0,1.99,42950,1C:InoCo
Action,Metal Drift,2009.0,9.99,32200,Black Jacket Studios
Action,Borderlands,2009.0,19.99,8980,Gearbox Software
Adventure,Big Brain Wolf,2009.0,4.99,35600,Frima
Action,Operation Flashpoint: Dragon Rising,2009.0,9.99,12830,Codemasters Studios
Action,STAR WARS™: The Clone Wars - Republic Heroes™,2009.0,19.99,32420,Krome Studios
Strategy,Crusaders: Thy Kingdom Come,2009.0,9.99,24410,NeocoreGames
Casual,Lucidity™,2009.0,5.99,32410,LucasArts
Action,Nancy Drew®: Secret of the Scarlet Hand,2002.0,6.99,31890,HeR Interactive
Racing,RACE On,2009.0,7.99,8780,SimBin
Adventure,Nancy Drew®: Ghost Dogs of Moon Lake,2002.0,6.99,31850,HeR Interactive
Action,Time of Shadows,2009.0,9.99,33550,"SkyFallen Entertainment,1C Company,1C-SoftClub"
Simulation,Tropico 3,2009.0,9.99,23490,Haemimont Games
Action,Red Faction Guerrilla Steam Edition,2009.0,19.99,20500,"Volition,Reactor Zero,THQ Nordic"
Action,Resident Evil™ 5/ Biohazard 5®,2009.0,19.99,21690,Capcom
Action,Zuma's Revenge!,2009.0,4.99,3620,"PopCap Games, Inc."
Action,STAR WARS™ - Dark Forces,1995.0,5.99,32400,LucasArts
Action,STAR WARS™ Jedi Knight: Dark Forces II,1997.0,5.99,32380,LucasArts
Action,STAR WARS™ Jedi Knight - Mysteries of the Sith™,1998.0,2.99,32390,LucasArts
Action,STAR WARS™ Jedi Knight II - Jedi Outcast™,2003.0,9.99,6030,"Raven Software,Aspyr (Mac)"
Action,STAR WARS™ Jedi Knight - Jedi Academy™,2003.0,9.99,6020,"Raven Software,Aspyr (Mac)"
Action,Twin Sector,2009.0,4.99,27900,DnS Development
Simulation,Majesty 2,2009.0,9.99,25980,1C:InoCo
Action,MDK,1997.0,9.99,38450,Shiny Entertainment
Indie,Madballs in Babo:Invasion,2009.0,4.99,25700,Playbrains
Action,F.E.A.R. 2: Reborn (DLC),2009.0,54.99,16465,"Monolith Productions, Inc."
Action,AaAaAA!!! - A Reckless Disregard for Gravity,2009.0,9.99,15520,"Dejobaan Games, LLC"
Casual,Kuros,2009.0,6.99,36240,Sandlot Games
Indie,Quantz,2009.0,9.99,37800,Gamerizon
Action,MDK 2,2000.0,9.99,38460,BioWare Corporation
Action,Nation Red,2010.0,1.99,39800,DiezelPower
Strategy,Majesty Gold HD,2001.0,9.99,25990,Cyberlore
Simulation,Train Simulator: Rascal & Cottonwood Route Add-On,2009.0,24.99,24028,All Aboard
Action,Red Faction,2001.0,9.99,20530,"Volition, Inc."
Action,The Witcher: Director's Cut Update,2008.0,0,20902,CD Projekt RED
Adventure,Sherlock Holmes: The Mystery of the Mummy,2008.0,Free,11130,Frogwares
Adventure,Sherlock Holmes: The Silver Earring,2004.0,9.99,11150,Frogwares
Adventure,Sherlock Holmes: The Awakened - Remastered Edition,2008.0,9.99,11140,Frogwares
Action,Red Faction II,2003.0,9.99,20550,"Volition, Inc."
Strategy,Hearts of Iron III,2009.0,9.99,25890,Paradox Development Studio
Strategy,Hearts of Iron III: DLC - German Sprite Pack,2009.0,0.99,25970,Paradox Interactive
Strategy,Hearts of Iron III: US Pack DLC,2009.0,0.99,25892,Paradox Interactive
Action,Batman: Arkham Asylum Game of the Year Edition,2010.0,19.99,35140,"Rocksteady Studios,Feral Interactive (Mac)"
Action,Darkest of Days,,19.99,37700,8monkey Labs
Simulation,Cooking Dash®,2009.0,9.99,37220,Aliasworlds Entertainment
Simulation,Chocolatier®: Decadence by Design™,2009.0,9.99,37210,"Big Splash Games, LLC"
Simulation,Diner Dash:® Hometown Hero™,2009.0,9.99,37240,PlayFirst
Simulation,Diaper Dash®,2009.0,9.99,37230,Zemnott
Action,Death to Spies: Moment of Truth,2009.0,6.99,34410,Haggard Games
Adventure,Wandering Willows™,2009.0,14.99,37270,PlayFirst
Casual,Zenerchi®,2009.0,9.99,37290,Red Rocket Games
Adventure,Emerald City Confidential™,2009.0,9.99,37260,Wadjet Eye Games
Simulation,Wedding Dash® 2: Rings Around the World,2009.0,9.99,37280,Sarbakan
Adventure,Mata Hari,2008.0,9.99,18480,4Head Studios
Adventure,Nikopol: Secrets of the Immortals,2008.0,4.99,11370,Meridian4
Simulation,Train Simulator: BNSF ES44AC & SD40-2 Loco Add-On,2009.0,7.99,24012,Dovetail Games
Strategy,East India Company: Pirate Bay,2009.0,4.99,25940,Nitro Games
Strategy,East India Company,2009.0,9.99,25930,Nitro Games
Action,All Aspect Warfare,2009.0,9.99,36910,3000AD
Action,Angle of Attack,2009.0,9.99,36900,3000AD
Action,Sniper Elite,2005.0,7.99,3700,Rebellion
Strategy,Order of War™,2009.0,7.99,34600,Wargaming.net
Adventure,"Nancy Drew® Dossier: Lights, Camera, Curses!",2008.0,6.99,31870,HeR Interactive
Adventure,Nancy Drew®: The Haunting of Castle Malloy,2009.0,6.99,31910,HeR Interactive
,Super Granny Collection,2009.0,14.99,36270,Sandlot Games
Casual,Tradewinds Caravans + Odyssey Pack,2009.0,14.99,36130,Sandlot Games
Casual,Tradewinds Classics,2009.0,4.99,36100,Sandlot Games
Casual,Westward Collection,2009.0,14.99,36150,Sandlot Games
Casual,Monster Mash,2009.0,4.99,36210,Sandlot Games
Casual,Cake Mania Collection,2009.0,14.99,36180,Sandlot Games
Casual,Miss Popularity,2007.0,6.99,12660,dtp – young entertainment Gmbh &amp; Co. KG
